,Unnamed: 0,smiles,molwt,ccount,fcount,clcount,brcount
3332,3332,CP(C)CCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1696.5004168499997,13,0,0,19
3333,3333,CCCCCCCCCCC(Br)(Br)C(Br)(Br)P(C)C,541.858385894,14,0,0,4
3334,3334,CCCCCCCCCCC(F)(F)C(F)(F)P(C)C,302.17865037400003,14,4,0,0
3335,3335,CCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)P(C)C,1109.0798821820001,10,0,0,12
3336,3336,CCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)P(C)C,797.4378339100001,10,0,0,8
3337,3337,CCCCCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)P(C)C,711.695060094,15,0,0,6
3338,3338,CCCCC(F)(F)C(F)(F)C(F)(F)P(C)C,268.08155643000003,9,6,0,0
3339,3339,CCCCCCC(F)(F)P(C)C,196.119243678,9,2,0,0
3340,3340,CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)P(C)C,504.04993856600004,13,16,0,0
3341,3341,CP(C)CCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,685.7253471100001,15,0,13,0
3342,3342,CCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)P(C)C,1490.8001807739997,15,0,0,16
3343,3343,CP(C)CCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1257.06864457,15,0,0,13
3344,3344,CCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)[N+](C)(C)C,649.81655834809,16,0,12,0
3345,3345,C[N+](C)(C)CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,370.10233632009005,11,11,0,0
3346,3346,CC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)[N+](C)(C)C,1602.6264936040898,13,0,0,18
3347,3347,CCCCCCC(F)(F)C(F)(F)C(F)(F)[N+](C)(C)C,294.16509544409,12,6,0,0
3348,3348,C[N+](C)(C)CCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,915.4475350560901,14,0,0,9
3349,3349,C[N+](C)(C)CCC(F)(F)C(F)(F)F,206.09626693609,7,5,0,0
3350,3350,C[N+](C)(C)CCCCCCC(Br)(Br)Br,391.92186239209,10,0,0,3
3351,3351,C[N+](C)(C)CCCCCCCCCCCC(F)(F)C(F)(F)F,332.23711751209004,16,5,0,0
3352,3352,C[N+](C)(C)CCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,477.85522508409,11,0,9,0
3353,3353,CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[N+](C)(C)C,324.08045800409,9,10,0,0
3354,3354,C[N+](C)(C)CC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,2190.0470282720894,16,0,0,25
3355,3355,C[N+](C)(C)CCCCCCCC(Br)(Br)Br,405.93751245609,11,0,0,3
3356,3356,CC(Cl)(Cl)C(Cl)(Cl)[N+](C)(C)C,237.97183652408998,6,0,4,0
3357,3357,C[N+](C)(C)CCCC(Cl)(Cl)Cl,218.02645894008998,7,0,3,0
3358,3358,C[N+](C)(C)CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,448.13044288809004,14,13,0,0
3359,3359,CCCCC(Br)(Br)C(Br)(Br)[N+](C)(C)C,455.81672439609,9,0,0,4
3360,3360,C[N+](C)(C)CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,484.11159926409005,14,15,0,0
3361,3361,C[N+](C)(C)CCCCCCCCCCC(Cl)(Cl)Cl,316.13600938809,14,0,3,0
3362,3362,C[N+](C)(C)CC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,517.7459802520899,9,0,11,0
3363,3363,CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[N+](C)(C)C,566.1146339560901,16,18,0,0
3364,3364,C[N+](C)(C)CCCCCCCCCCC(Br)(Br)C(Br)(Br)Br,617.8211368480901,15,0,0,5
3365,3365,CCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)[N+](C)(C)C,415.86289730809,9,0,8,0
3366,3366,C[N+](C)(C)CCCCCCCCCCCCC(Br)(Br)Br,476.01576277609,16,0,0,3
3367,3367,C[N+](C)(C)CCCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,759.6265109200901,14,0,0,7
3368,3368,CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[N+](C)(C)C,552.09898389209,15,18,0,0
3369,3369,C[N+](C)(C)CCCCCCCCC(Br)(Br)Br,419.95316252009,12,0,0,3
3370,3370,C[N+](C)(C)CCC(F)(F)F,156.09946049609,6,3,0,0
3371,3371,CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)[N+](C)(C)C,344.16190188409,13,8,0,0
3372,3372,C[N+](C)(C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,492.06145551209005,12,17,0,0
3373,3373,C[N+](C)(C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,692.04868127209,16,25,0,0
3374,3374,C[N+](C)(C)CCCC(Br)(Br)C(Br)(Br)Br,519.71158640009,8,0,0,5
3375,3375,CCCCCCCCCCCCC[N+](C)(C)C,242.28422657209,16,0,0,0
3376,3376,C[N+](C)(C)CCCCCCC(Cl)(Cl)C(Cl)(Cl)Cl,342.01111449209003,11,0,5,0
3377,3377,CCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[N+](C)(C)C,458.17116482809,16,12,0,0
3378,3378,CCCCCCC(Br)(Br)C(Br)(Br)[N+](C)(C)C,483.84802452409,11,0,0,4
3379,3379,CCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)[N+](C)(C)C,350.22769570009,16,6,0,0
3380,3380,C[N+](C)(C)CCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1071.2685591920902,14,0,0,11
3381,3381,C[N+](C)(C)CCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)F,368.21827388809004,16,7,0,0
3382,3382,C[N+](C)(C)CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,620.08636852009,16,21,0,0
3383,3383,C[N+](C)(C)CCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,587.82423057209,14,0,11,0
3384,3384,CCCC(F)(F)C(F)(F)[N+](C)(C)C,202.12133881209,8,4,0,0
3385,3385,CCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)[N+](C)(C)C,989.4268348280906,16,0,22,0
3386,3386,CCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)[N+](C)(C)C,581.89450305209,16,0,10,0
3387,3387,C[N+](C)(C)CC(F)(F)C(F)(F)C(F)(F)F,242.07742331209,7,7,0,0
3388,3388,C[N+](C)(C)CCCCC(Cl)(Cl)Cl,232.04210900408998,8,0,3,0
3389,3389,CCCCCCCCCCCC(Br)(Br)[N+](C)(C)C,384.08960064409,15,0,0,2
3390,3390,CCCCCCCCCC(F)(F)[N+](C)(C)C,236.21843275609,13,2,0,0
3391,3391,CCCCCCCCCCC[N+](C)(C)C,214.25292644409,14,0,0,0
3392,3392,C[N+](C)(C)CCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,559.79293044409,12,0,11,0
3393,3393,CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[N+](C)(C)C,466.12102107609,14,14,0,0
3394,3394,CCCCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)[N+](C)(C)C,695.7316489160901,15,0,0,6
3395,3395,CCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)[N+](C)(C)C,675.6916634520901,13,0,14,0
3396,3396,CCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)[N+](C)(C)C,525.83190279609,12,0,10,0
3397,3397,CCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)[N+](C)(C)C,921.5047795320904,16,0,20,0
3398,3398,C[N+](C)(C)CCCCCCCCCC(Br)(Br)Br,433.96881258409,13,0,0,3
3399,3399,CCCC(F)(F)[N+](C)(C)C,152.12453237209,7,2,0,0
3400,3400,CCCCCCCCCCC(Cl)(Cl)[N+](C)(C)C,282.17498174009,14,0,2,0
3401,3401,C[N+](C)(C)CCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,675.5326105360901,8,0,0,7
3402,3402,CC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)[N+](C)(C)C,1432.78981940409,12,0,0,16
3403,3403,C[N+](C)(C)CCCCCCCCC(Br)(Br)C(Br)(Br)Br,589.7898367200901,13,0,0,5
3404,3404,C[N+](C)(C)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,585.6680355480901,9,0,13,0
3405,3405,C[N+](C)(C)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,831.4811516280904,12,0,19,0
3406,3406,C[N+](C)(C)CCCCCCCC(Cl)(Cl)Cl,274.08905919609,11,0,3,0
3407,3407,C[N+](C)(C)CCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,449.82392495608997,9,0,9,0
3408,3408,CCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)[N+](C)(C)C,593.75395809209,12,0,12,0
3409,3409,C[N+](C)(C)CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,434.11479282409005,13,13,0,0
3410,3410,CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[N+](C)(C)C,394.15870832409,14,10,0,0
3411,3411,C[N+](C)(C)CCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1708.5683058000895,15,0,0,19
3412,3412,CCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)[N+](C)(C)C,907.4891294680905,15,0,20,0
3413,3413,CCCC[N+](C)(C)C,116.14337599608999,7,0,0,0
3414,3414,C[N+](C)(C)CCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,737.6839912280901,15,0,15,0
3415,3415,C[N+](C)(C)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,1159.2319730680908,16,0,27,0
3416,3416,C[N+](C)(C)CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,498.12724932809004,15,15,0,0
3417,3417,CCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)[N+](C)(C)C,1446.8054694680898,13,0,0,16
3418,3418,CCCCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)[N+](C)(C)C,378.12833716409,16,0,4,0
3419,3419,C[N+](C)(C)CC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,845.4968016920903,13,0,19,0
3420,3420,C[N+](C)(C)CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,384.11798638409005,12,11,0,0
3421,3421,C[N+](C)(C)CCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,717.5795607280901,11,0,0,7
3422,3422,CCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)[N+](C)(C)C,823.5213729240902,13,0,0,8
3423,3423,C[N+](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,306.08987981609005,9,9,0,0
3424,3424,C[N+](C)(C)CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,390.18378020009004,15,9,0,0
3425,3425,C[N+](C)(C)CCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,703.5639106640901,10,0,0,7
3426,3426,C[N+](C)(C)CCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1566.7629317280898,16,0,0,17
3427,3427,CCCCCC[N+](C)(C)C,144.17467612408998,9,0,0,0
3428,3428,CCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)[N+](C)(C)C,809.5057228600901,12,0,0,8
3429,3429,CCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)[N+](C)(C)C,361.95649207609,10,0,6,0
3430,3430,CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)[N+](C)(C)C,330.14625182009,12,8,0,0
3431,3431,CCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)[N+](C)(C)C,743.6137187480903,13,0,16,0
3432,3432,C[N+](C)(C)CCCCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,943.4788351840901,16,0,0,9
3433,3433,C[N+](C)(C)CCCCCCCCC(Cl)(Cl)C(Cl)(Cl)Cl,370.04241462008997,13,0,5,0
3434,3434,C[N+](C)(C)CCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,2034.2260041360892,16,0,0,23
3435,3435,C[N+](C)(C)CC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1850.3736798720895,14,0,0,21
3436,3436,CCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)[N+](C)(C)C,937.2954468680903,10,0,0,10
3437,3437,C[N+](C)(C)CCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,683.77758599609,16,0,13,0
3438,3438,C[N+](C)(C)CC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,2020.2103540720893,15,0,0,23
3439,3439,CCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)[N+](C)(C)C,429.87854737209,10,0,8,0
3440,3440,C[N+](C)(C)CCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,845.3692847360902,9,0,0,9
3441,3441,C[N+](C)(C)CCCC(F)(F)C(F)(F)C(F)(F)F,270.10872344009,9,7,0,0
3442,3442,CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[N+](C)(C)C,422.19000845209,16,10,0,0
3443,3443,CC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)[N+](C)(C)C,1057.3488901240908,16,0,24,0
3444,3444,C[N+](C)(C)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,421.79262482808997,7,0,9,0
3445,3445,C[N+](C)(C)CCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,745.6108608560901,13,0,0,7
3446,3446,C[N+](C)(C)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,1077.2942677080907,15,0,25,0
3447,3447,C[N+](C)(C)CCCCCCCCCCCC(Cl)(Cl)Cl,330.15165945209003,15,0,3,0
3448,3448,C[N+](C)(C)CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,420.09914276009005,12,13,0,0
3449,3449,C[N+](C)(C)CCCCC(F)(F)F,184.13076062409,8,3,0,0
3450,3450,C[N+](C)(C)CCCCCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,787.6578110480901,16,0,0,7
3451,3451,C[N+](C)(C)CCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,426.16493657609004,15,11,0,0
3452,3452,C[N+](C)(C)CCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,1023.3878624760906,16,0,23,0
3453,3453,C[N+](C)(C)CCCCCCCCCC(F)(F)F,254.20901094408998,13,3,0,0
3454,3454,CC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)[N+](C)(C)C,893.4734794040904,14,0,20,0
3455,3455,C[N+](C)(C)CCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1524.7159815360897,13,0,0,17
3456,3456,CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[N+](C)(C)C,380.14305826009,13,10,0,0
3457,3457,CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[N+](C)(C)C,366.12740819609,12,10,0,0
3458,3458,C[N+](C)(C)CCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,573.8085805080899,13,0,11,0
3459,3459,CCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)[N+](C)(C)C,771.6450188760903,15,0,16,0
3460,3460,C[N+](C)(C)CC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,1091.3099177720908,16,0,25,0
3461,3461,C[N+](C)(C)CC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,353.87056953209,7,0,7,0
3462,3462,C[N+](C)(C)CCCCCCCCC(F)(F)C(F)(F)F,290.19016732009004,13,5,0,0
3463,3463,C[N+](C)(C)CCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,451.98011998008997,14,0,7,0
3464,3464,C[N+](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,506.07710557609005,13,17,0,0
3465,3465,CCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)[N+](C)(C)C,839.5670741720903,15,0,18,0
3466,3466,CCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)[N+](C)(C)C,853.5827242360904,16,0,18,0
3467,3467,CCCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)[N+](C)(C)C,446.05039246009,16,0,6,0
3468,3468,C[N+](C)(C)CCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,533.91782534009,15,0,9,0
3469,3469,C[N+](C)(C)CCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,887.5437518840904,16,0,19,0
3470,3470,CCCCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)[N+](C)(C)C,865.5683231160901,16,0,0,8
3471,3471,C[N+](C)(C)CCCCC(F)(F)C(F)(F)C(F)(F)F,284.12437350409004,10,7,0,0
3472,3472,CCCCCCCCCCCC(F)(F)[N+](C)(C)C,264.24973288409,15,2,0,0
3473,3473,CC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)[N+](C)(C)C,1093.1164710040903,10,0,0,12
3474,3474,C[N+](C)(C)CCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,887.4162349280901,12,0,0,9
3475,3475,C[N+](C)(C)CCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1241.10523339209,15,0,0,13
3476,3476,CCC(Br)(Br)C(Br)(Br)[N+](C)(C)C,427.78542426809,7,0,0,4
3477,3477,CCCCCCCCC(Cl)(Cl)[N+](C)(C)C,254.14368161208998,12,0,2,0
3478,3478,C[N+](C)(C)CC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1340.86365727209,11,0,0,15
3479,3479,C[N+](C)(C)CCCCCC(Cl)(Cl)C(Cl)(Cl)Cl,327.99546442809003,10,0,5,0
3480,3480,C[N+](C)(C)CCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,669.7619359320901,15,0,13,0
3481,3481,C[N+](C)(C)CCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,601.8398806360899,15,0,11,0
3482,3482,CCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)[N+](C)(C)C,653.6846987240901,12,0,0,6
3483,3483,CCCCCCCCCC(Cl)(Cl)[N+](C)(C)C,268.15933167609,13,0,2,0
3484,3484,CCCCCCC(Cl)(Cl)[N+](C)(C)C,226.11238148408998,10,0,2,0
3485,3485,CCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)[N+](C)(C)C,1956.3154920680893,16,0,0,22
3486,3486,C[N+](C)(C)CCCCCCCCCCC(Br)(Br)Br,447.98446264809,14,0,0,3
3487,3487,C[N+](C)(C)CCCCCCCCCCCC(F)(F)F,282.24031107209,15,3,0,0
3488,3488,CC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)[N+](C)(C)C,401.84724724409,8,0,8,0
3489,3489,CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[N+](C)(C)C,444.15551476409,15,12,0,0
3490,3490,C[N+](C)(C)CCCCCCCC(F)(F)C(F)(F)C(F)(F)F,326.17132369609004,13,7,0,0
3491,3491,CCCC(F)(F)C(F)(F)C(F)(F)[N+](C)(C)C,252.11814525209,9,6,0,0
3492,3492,C[N+](C)(C)CCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,476.16174301609004,16,13,0,0
3493,3493,C[N+](C)(C)CCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,941.4501571160905,15,0,21,0
3494,3494,C[N+](C)(C)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,987.1746588080903,8,0,0,11
3495,3495,CCCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)[N+](C)(C)C,364.11268710009,15,0,4,0
3496,3496,C[N+](C)(C)CC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,681.6213909720901,11,0,15,0
3497,3497,CCCCCCCC(F)(F)C(F)(F)C(F)(F)[N+](C)(C)C,308.18074550809,13,6,0,0
3498,3498,C[N+](C)(C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,278.05857968809005,7,9,0,0
3499,3499,C[N+](C)(C)CCCCCC(F)(F)C(F)(F)F,248.14321712809,10,5,0,0
3500,3500,C[N+](C)(C)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,339.85491946809,6,0,7,0
